"Step","Group: v0.4-1.4b-71000-early_3a597f65 - train/lm_loss","Group: v0.4-1.4b-71000-early_3a597f65 - train/lm_loss__MIN","Group: v0.4-1.4b-71000-early_3a597f65 - train/lm_loss__MAX","Group: v0.4-1.4b-12000-early_q6iiabwo - train/lm_loss","Group: v0.4-1.4b-12000-early_q6iiabwo - train/lm_loss__MIN","Group: v0.4-1.4b-12000-early_q6iiabwo - train/lm_loss__MAX","Group: v0.4-1.4b-24000-early_3ex2zppb - train/lm_loss","Group: v0.4-1.4b-24000-early_3ex2zppb - train/lm_loss__MIN","Group: v0.4-1.4b-24000-early_3ex2zppb - train/lm_loss__MAX","Group: v0.4-1.4b-48000-early_29jijj3r - train/lm_loss","Group: v0.4-1.4b-48000-early_29jijj3r - train/lm_loss__MIN","Group: v0.4-1.4b-48000-early_29jijj3r - train/lm_loss__MAX","Group: v0.4-1.4b-6000-early_g4lt2cr2 - train/lm_loss","Group: v0.4-1.4b-6000-early_g4lt2cr2 - train/lm_loss__MIN","Group: v0.4-1.4b-6000-early_g4lt2cr2 - train/lm_loss__MAX","Group: v0.4-1.4b-1000-early_y5ialoa5 - train/lm_loss","Group: v0.4-1.4b-1000-early_y5ialoa5 - train/lm_loss__MIN","Group: v0.4-1.4b-1000-early_y5ialoa5 - train/lm_loss__MAX","Group: v0.4-1.4b-2000-early_i9jqw7li - train/lm_loss","Group: v0.4-1.4b-2000-early_i9jqw7li - train/lm_loss__MIN","Group: v0.4-1.4b-2000-early_i9jqw7li - train/lm_loss__MAX","Group: v0.4-1.4b-128-early_1ngsckkl - train/lm_loss","Group: v0.4-1.4b-128-early_1ngsckkl - train/lm_loss__MIN","Group: v0.4-1.4b-128-early_1ngsckkl - train/lm_loss__MAX","Group: v0.4-1.4b-256-early_tlg3bi7q - train/lm_loss","Group: v0.4-1.4b-256-early_tlg3bi7q - train/lm_loss__MIN","Group: v0.4-1.4b-256-early_tlg3bi7q - train/lm_loss__MAX","Group: v0.4-1.4b-64-early_1vfzd8t9 - train/lm_loss","Group: v0.4-1.4b-64-early_1vfzd8t9 - train/lm_loss__MIN","Group: v0.4-1.4b-64-early_1vfzd8t9 - train/lm_loss__MAX","Group: v0.4-1.4b-8-early_1a2hrrt6 - train/lm_loss","Group: v0.4-1.4b-8-early_1a2hrrt6 - train/lm_loss__MIN","Group: v0.4-1.4b-8-early_1a2hrrt6 - train/lm_loss__MAX"
"823","","","","","","","","","","","","","","","","","","","","","","2.4330241680145264","2.4330241680145264","2.4330241680145264","2.4560835361480713","2.4560835361480713","2.4560835361480713","2.439345359802246","2.439345359802246","2.439345359802246","2.4449195861816406","2.4449195861816406","2.4449195861816406"
"824","","","","","","","","","","","","","","","","","","","","","","2.430687427520752","2.430687427520752","2.430687427520752","2.4508249759674072","2.4508249759674072","2.4508249759674072","2.4375240802764893","2.4375240802764893","2.4375240802764893","2.4465060234069824","2.4465060234069824","2.4465060234069824"
"825","","","","","","","","","","","","","","","","","","","","","","2.444352865219116","2.444352865219116","2.444352865219116","2.462261915206909","2.462261915206909","2.462261915206909","2.453573226928711","2.453573226928711","2.453573226928711","2.4665842056274414","2.4665842056274414","2.4665842056274414"
"826","","","","","","","","","","","","","","","","","","","","","","2.449082374572754","2.449082374572754","2.449082374572754","2.4727365970611572","2.4727365970611572","2.4727365970611572","2.457751750946045","2.457751750946045","2.457751750946045","2.4608893394470215","2.4608893394470215","2.4608893394470215"
"827","","","","","","","","","","","","","","","","","","","","","","2.392876386642456","2.392876386642456","2.392876386642456","2.416369915008545","2.416369915008545","2.416369915008545","2.4000868797302246","2.4000868797302246","2.4000868797302246","2.405099391937256","2.405099391937256","2.405099391937256"
"828","","","","","","","","","","","","","","","","","","","","","","2.396799325942993","2.396799325942993","2.396799325942993","2.41979718208313","2.41979718208313","2.41979718208313","2.400254011154175","2.400254011154175","2.400254011154175","2.4025983810424805","2.4025983810424805","2.4025983810424805"
"829","","","","","","","","","","","","","","","","","","","","","","2.3964498043060303","2.3964498043060303","2.3964498043060303","2.4175238609313965","2.4175238609313965","2.4175238609313965","2.4038643836975098","2.4038643836975098","2.4038643836975098","2.401759147644043","2.401759147644043","2.401759147644043"
"830","","","","","","","","","","","","","","","","","","","","","","2.4027912616729736","2.4027912616729736","2.4027912616729736","2.4197821617126465","2.4197821617126465","2.4197821617126465","2.418853282928467","2.418853282928467","2.418853282928467","2.405642509460449","2.405642509460449","2.405642509460449"
"831","","","","","","","","","","","","","","","","","","","","","","2.402235269546509","2.402235269546509","2.402235269546509","2.4203178882598877","2.4203178882598877","2.4203178882598877","2.414842128753662","2.414842128753662","2.414842128753662","2.4082326889038086","2.4082326889038086","2.4082326889038086"
"832","","","","","","","","","","","","","","","","","","","","","","2.3755135536193848","2.3755135536193848","2.3755135536193848","2.391765832901001","2.391765832901001","2.391765832901001","2.385859251022339","2.385859251022339","2.385859251022339","2.3847107887268066","2.3847107887268066","2.3847107887268066"
"833","","","","","","","","","","","","","","","","","","","","","","2.388582229614258","2.388582229614258","2.388582229614258","2.4014132022857666","2.4014132022857666","2.4014132022857666","2.3941195011138916","2.3941195011138916","2.3941195011138916","2.3915011882781982","2.3915011882781982","2.3915011882781982"
"834","","","","","","","","","","","","","","","","","","","","","","2.50697660446167","2.50697660446167","2.50697660446167","2.5203452110290527","2.5203452110290527","2.5203452110290527","2.5187525749206543","2.5187525749206543","2.5187525749206543","2.514474630355835","2.514474630355835","2.514474630355835"
"835","","","","","","","","","","","","","","","","","","","","","","2.4623043537139893","2.4623043537139893","2.4623043537139893","2.4790103435516357","2.4790103435516357","2.4790103435516357","2.480956554412842","2.480956554412842","2.480956554412842","2.478219747543335","2.478219747543335","2.478219747543335"
"836","","","","","","","","","","","","","","","","","","","","","","2.4466331005096436","2.4466331005096436","2.4466331005096436","2.4600648880004883","2.4600648880004883","2.4600648880004883","2.459181785583496","2.459181785583496","2.459181785583496","2.4562013149261475","2.4562013149261475","2.4562013149261475"
"837","","","","","","","","","","","","","","","","","","","","","","2.4985299110412598","2.4985299110412598","2.4985299110412598","2.506218194961548","2.506218194961548","2.506218194961548","2.5097274780273438","2.5097274780273438","2.5097274780273438","2.500636100769043","2.500636100769043","2.500636100769043"
"838","","","","","","","","","","","","","","","","","","","","","","2.4606542587280273","2.4606542587280273","2.4606542587280273","2.459805488586426","2.459805488586426","2.459805488586426","2.4621078968048096","2.4621078968048096","2.4621078968048096","2.459197998046875","2.459197998046875","2.459197998046875"
"839","","","","","","","","","","","","","","","","","","","","","","2.4067935943603516","2.4067935943603516","2.4067935943603516","2.40500545501709","2.40500545501709","2.40500545501709","2.4103522300720215","2.4103522300720215","2.4103522300720215","2.408022165298462","2.408022165298462","2.408022165298462"
"840","","","","","","","","","","","","","","","","","","","","","","2.4714548587799072","2.4714548587799072","2.4714548587799072","2.4606435298919678","2.4606435298919678","2.4606435298919678","2.4711577892303467","2.4711577892303467","2.4711577892303467","2.460390329360962","2.460390329360962","2.460390329360962"
"841","","","","","","","","","","","","","","","","","","","","","","2.439002513885498","2.439002513885498","2.439002513885498","2.419548749923706","2.419548749923706","2.419548749923706","2.4351208209991455","2.4351208209991455","2.4351208209991455","2.429490804672241","2.429490804672241","2.429490804672241"
"842","","","","","","","","","","","","","","","","","","","","","","2.432436943054199","2.432436943054199","2.432436943054199","2.4141550064086914","2.4141550064086914","2.4141550064086914","2.4164319038391113","2.4164319038391113","2.4164319038391113","2.4182064533233643","2.4182064533233643","2.4182064533233643"
"843","","","","","","","","","","","","","","","","","","","","","","2.446551561355591","2.446551561355591","2.446551561355591","2.4379310607910156","2.4379310607910156","2.4379310607910156","2.4345221519470215","2.4345221519470215","2.4345221519470215","2.4464728832244873","2.4464728832244873","2.4464728832244873"
"844","","","","","","","","","","","","","","","","","","","","","","2.4457590579986572","2.4457590579986572","2.4457590579986572","2.4388322830200195","2.4388322830200195","2.4388322830200195","2.435781478881836","2.435781478881836","2.435781478881836","2.435506820678711","2.435506820678711","2.435506820678711"
"845","","","","","","","","","","","","","","","","","","","","","","2.4417548179626465","2.4417548179626465","2.4417548179626465","2.436652660369873","2.436652660369873","2.436652660369873","2.426736354827881","2.426736354827881","2.426736354827881","2.438819408416748","2.438819408416748","2.438819408416748"
"846","","","","","","","","","","","","","","","","","","","","","","2.4187467098236084","2.4187467098236084","2.4187467098236084","2.4106531143188477","2.4106531143188477","2.4106531143188477","2.39919114112854","2.39919114112854","2.39919114112854","2.4144248962402344","2.4144248962402344","2.4144248962402344"
"847","","","","","","","","","","","","","","","","","","","","","","2.359546661376953","2.359546661376953","2.359546661376953","2.354351043701172","2.354351043701172","2.354351043701172","2.343838691711426","2.343838691711426","2.343838691711426","2.3731839656829834","2.3731839656829834","2.3731839656829834"
"848","","","","","","","","","","","","","","","","","","","","","","2.404665946960449","2.404665946960449","2.404665946960449","2.405749797821045","2.405749797821045","2.405749797821045","2.3853611946105957","2.3853611946105957","2.3853611946105957","2.4166109561920166","2.4166109561920166","2.4166109561920166"
"849","","","","","","","","","","","","","","","","","","","","","","2.446747064590454","2.446747064590454","2.446747064590454","2.4437832832336426","2.4437832832336426","2.4437832832336426","2.4232802391052246","2.4232802391052246","2.4232802391052246","2.4555740356445312","2.4555740356445312","2.4555740356445312"
"850","","","","","","","","","","","","","","","","","","","","","","2.4429049491882324","2.4429049491882324","2.4429049491882324","2.456634044647217","2.456634044647217","2.456634044647217","2.4248290061950684","2.4248290061950684","2.4248290061950684","2.4621901512145996","2.4621901512145996","2.4621901512145996"
"851","","","","","","","","","","","","","","","","","","","","","","2.4069011211395264","2.4069011211395264","2.4069011211395264","2.4190163612365723","2.4190163612365723","2.4190163612365723","2.3965775966644287","2.3965775966644287","2.3965775966644287","2.4155492782592773","2.4155492782592773","2.4155492782592773"
"852","","","","","","","","","","","","","","","","","","","","","","2.4487228393554688","2.4487228393554688","2.4487228393554688","2.4589967727661133","2.4589967727661133","2.4589967727661133","2.441544532775879","2.441544532775879","2.441544532775879","2.457831859588623","2.457831859588623","2.457831859588623"
"853","","","","","","","","","","","","","","","","","","","","","","2.4092459678649902","2.4092459678649902","2.4092459678649902","2.4223756790161133","2.4223756790161133","2.4223756790161133","2.3996710777282715","2.3996710777282715","2.3996710777282715","2.4194319248199463","2.4194319248199463","2.4194319248199463"
"854","","","","","","","","","","","","","","","","","","","","","","2.453056573867798","2.453056573867798","2.453056573867798","2.4659759998321533","2.4659759998321533","2.4659759998321533","2.445803642272949","2.445803642272949","2.445803642272949","2.46409273147583","2.46409273147583","2.46409273147583"
"855","","","","","","","","","","","","","","","","","","","","","","2.39229679107666","2.39229679107666","2.39229679107666","2.4172935485839844","2.4172935485839844","2.4172935485839844","2.402122974395752","2.402122974395752","2.402122974395752","2.411630153656006","2.411630153656006","2.411630153656006"
"856","","","","","","","","","","","","","","","","","","","","","","2.361358880996704","2.361358880996704","2.361358880996704","2.3911049365997314","2.3911049365997314","2.3911049365997314","2.3706166744232178","2.3706166744232178","2.3706166744232178","2.3869199752807617","2.3869199752807617","2.3869199752807617"
"857","","","","","","","","","","","","","","","","","","","","","","2.3446154594421387","2.3446154594421387","2.3446154594421387","2.3808705806732178","2.3808705806732178","2.3808705806732178","2.3498032093048096","2.3498032093048096","2.3498032093048096","2.368773937225342","2.368773937225342","2.368773937225342"
"858","","","","","","","","","","","","","","","","","","","","","","2.353882074356079","2.353882074356079","2.353882074356079","2.386259078979492","2.386259078979492","2.386259078979492","2.3624062538146973","2.3624062538146973","2.3624062538146973","2.376265048980713","2.376265048980713","2.376265048980713"
"859","","","","","","","","","","","","","","","","","","","","","","2.3936610221862793","2.3936610221862793","2.3936610221862793","2.4230475425720215","2.4230475425720215","2.4230475425720215","2.398236036300659","2.398236036300659","2.398236036300659","2.420269727706909","2.420269727706909","2.420269727706909"
"860","","","","","","","","","","","","","","","","","","","","","","2.399836778640747","2.399836778640747","2.399836778640747","2.4321298599243164","2.4321298599243164","2.4321298599243164","2.4079079627990723","2.4079079627990723","2.4079079627990723","2.4235329627990723","2.4235329627990723","2.4235329627990723"
"861","","","","","","","","","","","","","","","","","","","","","","2.438631534576416","2.438631534576416","2.438631534576416","2.472537040710449","2.472537040710449","2.472537040710449","2.4423041343688965","2.4423041343688965","2.4423041343688965","2.455998659133911","2.455998659133911","2.455998659133911"
"862","","","","","","","","","","","","","","","","","","","","","","2.437279224395752","2.437279224395752","2.437279224395752","2.4557743072509766","2.4557743072509766","2.4557743072509766","2.4399044513702393","2.4399044513702393","2.4399044513702393","2.4462733268737793","2.4462733268737793","2.4462733268737793"
"863","","","","","","","","","","","","","","","","","","","","","","2.379009246826172","2.379009246826172","2.379009246826172","2.3973305225372314","2.3973305225372314","2.3973305225372314","2.381136178970337","2.381136178970337","2.381136178970337","2.380725383758545","2.380725383758545","2.380725383758545"
"864","","","","","","","","","","","","","","","","","","","","","","2.3832991123199463","2.3832991123199463","2.3832991123199463","2.400383472442627","2.400383472442627","2.400383472442627","2.3887877464294434","2.3887877464294434","2.3887877464294434","2.3884243965148926","2.3884243965148926","2.3884243965148926"
"865","","","","","","","","","","","","","","","","","","","","","","2.4202537536621094","2.4202537536621094","2.4202537536621094","2.4400861263275146","2.4400861263275146","2.4400861263275146","2.430779218673706","2.430779218673706","2.430779218673706","2.422254800796509","2.422254800796509","2.422254800796509"
"866","","","","","","","","","","","","","","","","","","","","","","2.3845934867858887","2.3845934867858887","2.3845934867858887","2.4036545753479004","2.4036545753479004","2.4036545753479004","2.3989782333374023","2.3989782333374023","2.3989782333374023","2.392380952835083","2.392380952835083","2.392380952835083"
"867","","","","","","","","","","","","","","","","","","","","","","2.4732089042663574","2.4732089042663574","2.4732089042663574","2.484562873840332","2.484562873840332","2.484562873840332","2.4964208602905273","2.4964208602905273","2.4964208602905273","2.475550413131714","2.475550413131714","2.475550413131714"
"868","","","","","","","","","","","","","","","","","","","","","","2.406045913696289","2.406045913696289","2.406045913696289","2.418830633163452","2.418830633163452","2.418830633163452","2.445044994354248","2.445044994354248","2.445044994354248","2.4063916206359863","2.4063916206359863","2.4063916206359863"
"869","","","","","","","","","","","","","","","","","","","","","","2.4079344272613525","2.4079344272613525","2.4079344272613525","2.420180559158325","2.420180559158325","2.420180559158325","2.4416275024414062","2.4416275024414062","2.4416275024414062","2.405379056930542","2.405379056930542","2.405379056930542"
"870","","","","","","","","","","","","","","","","","","","","","","2.3953771591186523","2.3953771591186523","2.3953771591186523","2.406920909881592","2.406920909881592","2.406920909881592","2.4400112628936768","2.4400112628936768","2.4400112628936768","2.3905861377716064","2.3905861377716064","2.3905861377716064"
"871","","","","","","","","","","","","","","","","","","","","","","2.324890375137329","2.324890375137329","2.324890375137329","2.3350718021392822","2.3350718021392822","2.3350718021392822","2.3606228828430176","2.3606228828430176","2.3606228828430176","2.319275140762329","2.319275140762329","2.319275140762329"
"872","","","","","","","","","","","","","","","","","","","","","","2.3694162368774414","2.3694162368774414","2.3694162368774414","2.392451524734497","2.392451524734497","2.392451524734497","2.409311294555664","2.409311294555664","2.409311294555664","2.3624966144561768","2.3624966144561768","2.3624966144561768"
"873","","","","","","","","","","","","","","","","","","","","","","2.4341506958007812","2.4341506958007812","2.4341506958007812","2.433206081390381","2.433206081390381","2.433206081390381","2.452390670776367","2.452390670776367","2.452390670776367","2.4250168800354004","2.4250168800354004","2.4250168800354004"
"874","","","","","","","","","","","","","","","","","","","","","","2.4315900802612305","2.4315900802612305","2.4315900802612305","2.4271342754364014","2.4271342754364014","2.4271342754364014","2.4421913623809814","2.4421913623809814","2.4421913623809814","2.4393694400787354","2.4393694400787354","2.4393694400787354"
"875","","","","","","","","","","","","","","","","","","","","","","2.40303897857666","2.40303897857666","2.40303897857666","2.4021472930908203","2.4021472930908203","2.4021472930908203","2.416691303253174","2.416691303253174","2.416691303253174","2.414822578430176","2.414822578430176","2.414822578430176"
"876","","","","","","","","","","","","","","","","","","","","","","2.4191701412200928","2.4191701412200928","2.4191701412200928","2.429624080657959","2.429624080657959","2.429624080657959","2.4439845085144043","2.4439845085144043","2.4439845085144043","2.4458909034729004","2.4458909034729004","2.4458909034729004"
"877","","","","","","","","","","","","","","","","","","","","","","2.358412504196167","2.358412504196167","2.358412504196167","2.4286489486694336","2.4286489486694336","2.4286489486694336","2.4004969596862793","2.4004969596862793","2.4004969596862793","2.416355848312378","2.416355848312378","2.416355848312378"
"878","","","","","","","","","","","","","","","","","","","","","","2.4066290855407715","2.4066290855407715","2.4066290855407715","2.4684934616088867","2.4684934616088867","2.4684934616088867","2.4528021812438965","2.4528021812438965","2.4528021812438965","2.4409523010253906","2.4409523010253906","2.4409523010253906"
"879","","","","","","","","","","","","","","","","","","","","","","2.394240617752075","2.394240617752075","2.394240617752075","2.4407100677490234","2.4407100677490234","2.4407100677490234","2.4278390407562256","2.4278390407562256","2.4278390407562256","2.431375503540039","2.431375503540039","2.431375503540039"
"880","","","","","","","","","","","","","","","","","","","","","","2.3951425552368164","2.3951425552368164","2.3951425552368164","2.423030138015747","2.423030138015747","2.423030138015747","2.422135829925537","2.422135829925537","2.422135829925537","2.432633399963379","2.432633399963379","2.432633399963379"
"881","","","","","","","","","","","","","","","","","","","","","","2.3959693908691406","2.3959693908691406","2.3959693908691406","2.432337760925293","2.432337760925293","2.432337760925293","2.420389175415039","2.420389175415039","2.420389175415039","2.434943437576294","2.434943437576294","2.434943437576294"
"882","","","","","","","","","","","","","","","","","","","","","","2.4274344444274902","2.4274344444274902","2.4274344444274902","2.4659969806671143","2.4659969806671143","2.4659969806671143","2.4448275566101074","2.4448275566101074","2.4448275566101074","2.463427782058716","2.463427782058716","2.463427782058716"
"883","","","","","","","","","","","","","","","","","","","","","","2.4249587059020996","2.4249587059020996","2.4249587059020996","2.4561080932617188","2.4561080932617188","2.4561080932617188","2.440033435821533","2.440033435821533","2.440033435821533","2.4542362689971924","2.4542362689971924","2.4542362689971924"
"884","","","","","","","","","","","","","","","","","","","","","","2.349130392074585","2.349130392074585","2.349130392074585","2.378214120864868","2.378214120864868","2.378214120864868","2.3594160079956055","2.3594160079956055","2.3594160079956055","2.371511936187744","2.371511936187744","2.371511936187744"
"885","","","","","","","","","","","","","","","","","","","","","","2.2495861053466797","2.2495861053466797","2.2495861053466797","2.277432918548584","2.277432918548584","2.277432918548584","2.2627530097961426","2.2627530097961426","2.2627530097961426","2.2741384506225586","2.2741384506225586","2.2741384506225586"
"886","","","","","","","","","","","","","","","","","","","","","","2.4021084308624268","2.4021084308624268","2.4021084308624268","2.4337799549102783","2.4337799549102783","2.4337799549102783","2.4328601360321045","2.4328601360321045","2.4328601360321045","2.4217541217803955","2.4217541217803955","2.4217541217803955"
"887","","","","","","","","","","","","","","","","","","","","","","2.374685049057007","2.374685049057007","2.374685049057007","2.403026580810547","2.403026580810547","2.403026580810547","2.4233949184417725","2.4233949184417725","2.4233949184417725","2.399219512939453","2.399219512939453","2.399219512939453"
"888","","","","","","","","","","","","","","","","","","","","","","2.3323984146118164","2.3323984146118164","2.3323984146118164","2.3656399250030518","2.3656399250030518","2.3656399250030518","2.390089511871338","2.390089511871338","2.390089511871338","2.362814426422119","2.362814426422119","2.362814426422119"
"889","","","","","","","","","","","","","","","","","","","","","","2.3255395889282227","2.3255395889282227","2.3255395889282227","2.3554015159606934","2.3554015159606934","2.3554015159606934","2.376453161239624","2.376453161239624","2.376453161239624","2.3436098098754883","2.3436098098754883","2.3436098098754883"
"890","","","","","","","","","","","","","","","","","","","","","","2.369094133377075","2.369094133377075","2.369094133377075","2.3881402015686035","2.3881402015686035","2.3881402015686035","2.4184134006500244","2.4184134006500244","2.4184134006500244","2.3801798820495605","2.3801798820495605","2.3801798820495605"
"891","","","","","","","","","","","","","","","","","","","","","","2.2880711555480957","2.2880711555480957","2.2880711555480957","2.2974541187286377","2.2974541187286377","2.2974541187286377","2.3366799354553223","2.3366799354553223","2.3366799354553223","2.2919230461120605","2.2919230461120605","2.2919230461120605"
"892","","","","","","","","","","","","","","","","","","","","","","2.380565643310547","2.380565643310547","2.380565643310547","2.386136770248413","2.386136770248413","2.386136770248413","2.416712522506714","2.416712522506714","2.416712522506714","2.382510185241699","2.382510185241699","2.382510185241699"
"893","","","","","","","","","","","","","","","","","","","","","","2.4071459770202637","2.4071459770202637","2.4071459770202637","2.40553879737854","2.40553879737854","2.40553879737854","2.4342896938323975","2.4342896938323975","2.4342896938323975","2.4089274406433105","2.4089274406433105","2.4089274406433105"
"894","","","","","","","","","","","","","","","","","","","","","","2.4194278717041016","2.4194278717041016","2.4194278717041016","2.4179093837738037","2.4179093837738037","2.4179093837738037","2.4422807693481445","2.4422807693481445","2.4422807693481445","2.4263319969177246","2.4263319969177246","2.4263319969177246"
"895","","","","","","","","","","","","","","","","","","","","","","2.354982376098633","2.354982376098633","2.354982376098633","2.347508430480957","2.347508430480957","2.347508430480957","2.367389440536499","2.367389440536499","2.367389440536499","2.3545401096343994","2.3545401096343994","2.3545401096343994"
"896","","","","","","","","","","","","","","","","","","","","","","2.3976380825042725","2.3976380825042725","2.3976380825042725","2.392556667327881","2.392556667327881","2.392556667327881","2.4129176139831543","2.4129176139831543","2.4129176139831543","2.3965365886688232","2.3965365886688232","2.3965365886688232"
"897","","","","","","","","","","","","","","","","","","","","","","2.3405280113220215","2.3405280113220215","2.3405280113220215","2.334383726119995","2.334383726119995","2.334383726119995","2.343695878982544","2.343695878982544","2.343695878982544","2.3364205360412598","2.3364205360412598","2.3364205360412598"
"898","","","","","","","","","","","","","","","","","","","","","","2.343402624130249","2.343402624130249","2.343402624130249","2.3474607467651367","2.3474607467651367","2.3474607467651367","2.3509223461151123","2.3509223461151123","2.3509223461151123","2.3486385345458984","2.3486385345458984","2.3486385345458984"
"899","","","","","","","","","","","","","","","","","","","","","","2.4040565490722656","2.4040565490722656","2.4040565490722656","2.4082882404327393","2.4082882404327393","2.4082882404327393","2.408939838409424","2.408939838409424","2.408939838409424","2.4142305850982666","2.4142305850982666","2.4142305850982666"
"900","","","","","","","","","","","","","","","","","","","","","","2.3444089889526367","2.3444089889526367","2.3444089889526367","2.3593902587890625","2.3593902587890625","2.3593902587890625","2.3465394973754883","2.3465394973754883","2.3465394973754883","2.362616539001465","2.362616539001465","2.362616539001465"
"901","","","","","","","","","","","","","","","","","","","","","","2.3948469161987305","2.3948469161987305","2.3948469161987305","2.4127187728881836","2.4127187728881836","2.4127187728881836","2.396655559539795","2.396655559539795","2.396655559539795","2.41214656829834","2.41214656829834","2.41214656829834"
"902","","","","","","","","","","","","","","","","","","","","","","2.352562665939331","2.352562665939331","2.352562665939331","2.3626370429992676","2.3626370429992676","2.3626370429992676","2.3519644737243652","2.3519644737243652","2.3519644737243652","2.364412784576416","2.364412784576416","2.364412784576416"
"903","","","","","","","","","","","","","","","","","","","","","","2.370647430419922","2.370647430419922","2.370647430419922","2.378293037414551","2.378293037414551","2.378293037414551","2.3754923343658447","2.3754923343658447","2.3754923343658447","2.3841750621795654","2.3841750621795654","2.3841750621795654"
"904","","","","","","","","","","","","","","","","","","","","","","2.321770668029785","2.321770668029785","2.321770668029785","2.329791307449341","2.329791307449341","2.329791307449341","2.3304855823516846","2.3304855823516846","2.3304855823516846","2.3411121368408203","2.3411121368408203","2.3411121368408203"
"905","","","","","","","","","","","","","","","","","","","","","","2.3482956886291504","2.3482956886291504","2.3482956886291504","2.360116958618164","2.360116958618164","2.360116958618164","2.3508076667785645","2.3508076667785645","2.3508076667785645","2.3715157508850098","2.3715157508850098","2.3715157508850098"
"906","","","","","","","","","","","","","","","","","","","","","","2.305607318878174","2.305607318878174","2.305607318878174","2.316662073135376","2.316662073135376","2.316662073135376","2.3108999729156494","2.3108999729156494","2.3108999729156494","2.3337059020996094","2.3337059020996094","2.3337059020996094"
"907","","","","","","","","","","","","","","","","","","","","","","2.367302417755127","2.367302417755127","2.367302417755127","2.3770103454589844","2.3770103454589844","2.3770103454589844","2.3722658157348633","2.3722658157348633","2.3722658157348633","2.3941409587860107","2.3941409587860107","2.3941409587860107"
"908","","","","","","","","","","","","","","","","","","","","","","2.319549083709717","2.319549083709717","2.319549083709717","2.32702898979187","2.32702898979187","2.32702898979187","2.3237180709838867","2.3237180709838867","2.3237180709838867","2.3419582843780518","2.3419582843780518","2.3419582843780518"
"909","","","","","","","","","","","","","","","","","","","","","","2.3306658267974854","2.3306658267974854","2.3306658267974854","2.3359858989715576","2.3359858989715576","2.3359858989715576","2.3335278034210205","2.3335278034210205","2.3335278034210205","2.347557544708252","2.347557544708252","2.347557544708252"
"910","","","","","","","","","","","","","","","","","","","","","","2.29421329498291","2.29421329498291","2.29421329498291","2.3007113933563232","2.3007113933563232","2.3007113933563232","2.295849323272705","2.295849323272705","2.295849323272705","2.3119301795959473","2.3119301795959473","2.3119301795959473"
"911","","","","","","","","","","","","","","","","","","","","","","2.357853651046753","2.357853651046753","2.357853651046753","2.3629493713378906","2.3629493713378906","2.3629493713378906","2.3579792976379395","2.3579792976379395","2.3579792976379395","2.368718147277832","2.368718147277832","2.368718147277832"
"912","","","","","","","","","","","","","","","","","","","","","","2.350125312805176","2.350125312805176","2.350125312805176","2.3588147163391113","2.3588147163391113","2.3588147163391113","2.3508965969085693","2.3508965969085693","2.3508965969085693","2.361384391784668","2.361384391784668","2.361384391784668"
"913","","","","","","","","","","","","","","","","","","","","","","2.3243985176086426","2.3243985176086426","2.3243985176086426","2.3331542015075684","2.3331542015075684","2.3331542015075684","2.3208746910095215","2.3208746910095215","2.3208746910095215","2.3314690589904785","2.3314690589904785","2.3314690589904785"
"914","","","","","","","","","","","","","","","","","","","","","","2.3344974517822266","2.3344974517822266","2.3344974517822266","2.3458142280578613","2.3458142280578613","2.3458142280578613","2.330923318862915","2.330923318862915","2.330923318862915","2.3376193046569824","2.3376193046569824","2.3376193046569824"
"915","","","","","","","","","","","","","","","","","","","","","","2.318556070327759","2.318556070327759","2.318556070327759","2.332132339477539","2.332132339477539","2.332132339477539","2.315056800842285","2.315056800842285","2.315056800842285","2.317760705947876","2.317760705947876","2.317760705947876"
"916","","","","","","","","","","","","","","","","","","","","","","2.396246910095215","2.396246910095215","2.396246910095215","2.411020517349243","2.411020517349243","2.411020517349243","2.3962156772613525","2.3962156772613525","2.3962156772613525","2.4000296592712402","2.4000296592712402","2.4000296592712402"
"917","","","","","","","","","","","","","","","","","","","","","","2.3734560012817383","2.3734560012817383","2.3734560012817383","2.396587371826172","2.396587371826172","2.396587371826172","2.3736839294433594","2.3736839294433594","2.3736839294433594","2.368367910385132","2.368367910385132","2.368367910385132"
"918","","","","","","","","","","","","","","","","","","","","","","2.345345973968506","2.345345973968506","2.345345973968506","2.3507919311523438","2.3507919311523438","2.3507919311523438","2.347762107849121","2.347762107849121","2.347762107849121","2.330828905105591","2.330828905105591","2.330828905105591"
"919","","","","","","","","","","","","","","","","","","","","","","2.3543665409088135","2.3543665409088135","2.3543665409088135","2.349160671234131","2.349160671234131","2.349160671234131","2.3436362743377686","2.3436362743377686","2.3436362743377686","2.3273375034332275","2.3273375034332275","2.3273375034332275"
"920","","","","","","","","","","","","","","","","","","","","","","2.380465030670166","2.380465030670166","2.380465030670166","2.374782085418701","2.374782085418701","2.374782085418701","2.383049726486206","2.383049726486206","2.383049726486206","2.3624253273010254","2.3624253273010254","2.3624253273010254"
"921","","","","","","","","","","","","","","","","","","","","","","2.367990732192993","2.367990732192993","2.367990732192993","2.362943649291992","2.362943649291992","2.362943649291992","2.3741226196289062","2.3741226196289062","2.3741226196289062","2.3576266765594482","2.3576266765594482","2.3576266765594482"
"922","","","","","","","","","","","","","","","","","","","","","","2.35956072807312","2.35956072807312","2.35956072807312","2.351425886154175","2.351425886154175","2.351425886154175","2.3650035858154297","2.3650035858154297","2.3650035858154297","2.3526148796081543","2.3526148796081543","2.3526148796081543"
